measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2011,15.209976235612618,17.709518882127956,12.94337007815816
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2011,85.2605515482195,89.38504596238697,81.31222090391016
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2011,29.377749408759225,31.6105742364108,26.280246607197164
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2015,8.334664070675869,8.839819683206676,7.674908503987212
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2015,14.351067885775569,16.61738509190488,12.28034264019814
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2015,83.77763844586089,87.80038410983474,79.73757533957355
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2015,29.130326428669726,31.31771746598603,25.81637488444564
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2006,6.237097146294897,7.221982569573472,5.837974947686622
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2006,49.42749078282453,51.00730780923796,47.78799824613812
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2006,56.18787938447805,58.1253315139779,53.6535253965536
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2006,114.21468000847028,129.2194319773531,92.62046926884946
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2006,14.258313407355448,15.01999787584412,13.140805702317719
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2006,8.678867312983767,9.36158696521612,7.971820108715692
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2006,16.39206471741194,19.16298091898633,14.114910256225153
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2006,84.22314691908424,88.10856628575887,80.32912861439209
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2006,29.910832218851986,32.29142004758751,26.9830178072799
YLLs (Years of Life Lost),Global,Both,Age-standardized,Prostate cancer,Rate,2004,107.33403771828495,122.76324364817035,88.30558318128791
YLLs (Years of Life Lost),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2004,299.1970078356886,309.9007795774218,287.2384243352981
YLLs (Years of Life Lost),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2004,64.60033042198701,67.19791768285955,62.09304432849658
YLLs (Years of Life Lost),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2004,32.08886802988007,33.981328300963575,30.26096324129211
YLLs (Years of Life Lost),Global,Both,Age-standardized,Other pharynx cancer,Rate,2004,36.324202120938516,38.06068674804524,34.54078600761714
YLLs (Years of Life Lost),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2004,49.759909320313156,52.67967000152752,44.558693983874555
YLLs (Years of Life Lost),Global,Both,Age-standardized,Pancreatic cancer,Rate,2004,126.21966709836225,129.98950701051197,121.63528088254523
YLLs (Years of Life Lost),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2004,21.835816471180053,25.934779907371556,17.547688814621512
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2004,13.285416093626369,13.819477834148302,12.480268357827477
YLLs (Years of Life Lost),Global,Both,Age-standardized,Ovarian cancer,Rate,2004,62.42601082651387,68.34462058325478,58.37102757079316
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2004,6.297887798948531,7.2654977691374025,5.90768707417771
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2004,49.35388041170971,50.86589429769085,47.73865664965251
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2004,57.64407950275613,59.68378245244882,55.21049075683133
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2004,115.7244857523203,132.5924875308226,95.73494570766817
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2004,14.213775682752082,15.01335234168193,13.060961056027343
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2004,8.761719506356135,9.528145566927456,8.059247505445917
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2004,17.0180962317425,19.53780328550122,14.614407562204372
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2004,84.68981105219933,88.5455476703097,80.82967765070327
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2004,30.34555795072559,32.60655881459016,27.56094672531666
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2014,6.307869703609129,7.171447672474972,5.934990434132514
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2014,47.91013047779666,49.820753244026285,45.990769477978404
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2014,51.83266610074601,53.76713358291945,49.23097174412855
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2014,109.97176000077812,120.1598360228552,86.05650259502953
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2014,13.76315535828281,14.395561858237501,12.556323837536798
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2014,8.408859173185174,8.933428091337724,7.699861064908783
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2014,14.46256274939875,16.81027249005383,12.313258899664133
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2014,83.86165044827565,87.92700551427652,79.89020004838308
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2014,29.051315794701193,31.188633401245802,26.043048987458807
YLLs (Years of Life Lost),Global,Both,Age-standardized,Prostate cancer,Rate,2010,101.15207077614693,119.7064952861128,85.7861618888474
YLLs (Years of Life Lost),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2010,291.3528357571644,302.63198536844993,278.97605728271
YLLs (Years of Life Lost),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2010,65.03843776962472,67.81986373505927,62.44168218991405
YLLs (Years of Life Lost),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2010,28.937045180961377,30.63928058604731,27.387152216684157
YLLs (Years of Life Lost),Global,Both,Age-standardized,Other pharynx cancer,Rate,2010,37.23612195531294,39.03853349661718,35.505590207888964
YLLs (Years of Life Lost),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2010,47.25874738717786,49.84737548075294,40.91144447499889
YLLs (Years of Life Lost),Global,Both,Age-standardized,Pancreatic cancer,Rate,2010,132.8604109953827,137.37379432817653,127.09017963489998
YLLs (Years of Life Lost),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2010,21.088509107201503,23.810513862511506,16.10719995534764
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2010,13.686756939098194,14.22945978836775,12.801891088754392
YLLs (Years of Life Lost),Global,Both,Age-standardized,Ovarian cancer,Rate,2010,60.90969018168952,65.80968232163107,56.622182683403736
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2010,6.232561407556706,7.2545836628360005,5.860842903301212
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2010,49.299761651987225,50.96111055652517,47.50372635933828
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2010,54.2427438372444,56.13598400128439,51.65595775199792
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2010,112.07015274076558,124.16589951994523,89.98221957957833
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2010,14.303239162063573,14.95891077779706,12.965799824569052
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2010,8.698109764973285,9.272273507967501,7.9725207636448685
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2010,15.381410917709745,17.96714028413991,13.169019359913445
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2010,85.2689921711104,89.33069001735605,81.30154768260857
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2010,29.51098911884812,31.707299217620463,26.4445416183975
YLLs (Years of Life Lost),Global,Both,Age-standardized,Prostate cancer,Rate,2018,96.61798257531446,117.08643000615585,83.95905846458133
YLLs (Years of Life Lost),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2018,280.8842633484166,297.7688520599571,262.84555995759195
YLLs (Years of Life Lost),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2018,64.18279844820245,69.99986263098526,58.799288218264124
YLLs (Years of Life Lost),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2018,26.900178527904366,29.29136558780319,24.803951180443587
YLLs (Years of Life Lost),Global,Both,Age-standardized,Other pharynx cancer,Rate,2018,37.71077743521538,41.39135248762042,34.50696585491646
YLLs (Years of Life Lost),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2018,43.55699731647405,47.993990954540145,37.46963414702917
YLLs (Years of Life Lost),Global,Both,Age-standardized,Pancreatic cancer,Rate,2018,136.93394541692032,145.17658857385362,128.7433356057001
YLLs (Years of Life Lost),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2018,19.34668890194224,22.61752802872923,14.788652778147243
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2018,13.155053348346145,13.943797464684629,12.106623839451391
YLLs (Years of Life Lost),Global,Both,Age-standardized,Ovarian cancer,Rate,2018,62.17216345641214,68.69238518088449,55.27186116183853
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2018,6.427358545744729,7.335662997072989,5.917422969664422
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2018,47.61695861386703,50.50306723442452,44.985248044361455
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2018,50.914551576861165,53.99021818692409,47.6762892181398
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2018,107.84145465456609,119.6078561203889,84.17030610073483
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2018,13.609059633093773,14.546971955806272,12.461898542119611
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2018,8.031261553390438,8.564522700468093,7.334096615125771
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2018,13.976893036386254,16.209092120156775,11.805693861813552
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2018,83.06161930310678,88.15412602944374,78.03497860132636
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2018,29.05281525861429,31.26859358618234,25.63141678222481
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2016,6.357303021857231,7.136456904186506,5.917773267185738
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2016,47.75180514389912,49.93811889604445,45.59933338065863
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2016,51.47276281526181,53.882588072820795,48.5692678115114
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2016,109.00541329928433,119.41593373862838,84.59854304402496
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2016,13.67962160958653,14.401963280369394,12.480906906153137
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2016,8.244006637315819,8.76727066605462,7.588149733782701
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2016,14.19546987977624,16.360808583396835,12.126420149174917
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2016,83.40930795385626,88.04236697309781,79.0172155075274
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2016,29.086310805382983,31.358390212608438,25.865450167737535
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2008,6.227702021682,7.249718106186336,5.818906696476727
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2008,49.475481208158925,51.19135166949335,47.70555585315348
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2008,55.15004953130009,57.1928610373165,52.54834521875639
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2008,113.31434798757319,126.17642591145034,91.59208046262573
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2008,14.303522096187208,15.00385594016024,13.030129799982124
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2008,8.708072698441896,9.307445079745735,7.977712496158514
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2008,15.896792533798493,18.495224385554668,13.731240264256375
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2008,84.70908757105992,88.49332599953186,80.72756121179927
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2008,29.673884991060664,32.169942395298285,26.589549475952133
YLLs (Years of Life Lost),Global,Both,Age-standardized,Prostate cancer,Rate,2012,99.06571388528063,119.36829322438676,84.84588329066128
YLLs (Years of Life Lost),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2012,286.36341273669177,298.48110485360473,273.38320914134164
YLLs (Years of Life Lost),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2012,64.92432051805139,68.07687636076838,62.18267634081531
YLLs (Years of Life Lost),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2012,28.017163039542993,29.890676897296828,26.39563000809814
YLLs (Years of Life Lost),Global,Both,Age-standardized,Other pharynx cancer,Rate,2012,36.86300862942829,38.754852964009096,35.14112847315728
YLLs (Years of Life Lost),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2012,46.121273645656665,48.8939389760439,39.56828900035059
YLLs (Years of Life Lost),Global,Both,Age-standardized,Pancreatic cancer,Rate,2012,133.62152046605226,138.91979750013022,127.90869381768114
YLLs (Years of Life Lost),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2012,20.54000457320811,23.125768440657836,15.642901174030342
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2012,13.733865970618536,14.348930055392469,12.766950098863544
YLLs (Years of Life Lost),Global,Both,Age-standardized,Ovarian cancer,Rate,2012,60.77954826008808,65.59258446374375,56.04238151612688
YLLs (Years of Life Lost),Global,Both,Age-standardized,Testicular cancer,Rate,2012,6.238828391846658,7.153683952094974,5.873940982469859
YLLs (Years of Life Lost),Global,Both,Age-standardized,Kidney cancer,Rate,2012,48.6429860442104,50.56182895809047,46.77814814227002
YLLs (Years of Life Lost),Global,Both,Age-standardized,Bladder cancer,Rate,2012,53.02929853106131,54.9629461878065,50.578557812789576
YLLs (Years of Life Lost),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2012,110.9463664042039,122.29645890011386,88.90415985561509
YLLs (Years of Life Lost),Global,Both,Age-standardized,Thyroid cancer,Rate,2012,14.067973144700098,14.72388068926904,12.710677771590788
YLLs (Years of Life Lost),Global,Both,Age-standardized,Mesothelioma,Rate,2012,8.63074519320156,9.157583222137577,7.9140810457237984
YLLs (Years of Life Lost),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2012,14.911546528589929,17.312542426351484,12.724400525344077
YLLs (Years of Life Lost),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2012,84.95397653612375,89.10949055061465,80.92216614447422
YLLs (Years of Life Lost),Global,Both,Age-standardized,Multiple myeloma,Rate,2012,29.255479667076216,31.530505803569028,26.11151562421206
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,1990,1.6075276752683844e-05,1.9419996624006376e-05,1.2662609123216822e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,1990,0.17809740038734018,0.23636513914866084,0.1263033585414825
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,1990,5.1067477244574444e-05,5.803501292039597e-05,4.04722407196634e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,1990,0.567081682383518,0.7621430109750792,0.3947509350014149
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,1990,0.00020990496991034192,0.00024564876738546296,0.0001730864951969549
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1990,2.3243003881226523,3.044670453558656,1.6709229132971757
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,1990,8.31019777325994e-05,0.00010124557819355552,6.581767037062842e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,1990,0.9190803196008734,1.1988207473805064,0.6472260640717897
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,1990,0.0004538479997201739,0.000543560769783006,0.0003649434521515026
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,1990,5.034067038312429,6.784606341350036,3.45508923262075
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,1990,9.739664585651459e-05,0.00012295439099913405,7.525145549256163e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,1990,1.0821018542007201,1.524232254530638,0.7301041625256169
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,1990,0.00012410585304299278,0.00017774771374892906,8.497444587980265e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,1990,1.371853686709264,2.017432668910876,0.8858813967500042
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,1990,0.00015552201028583477,0.0001819044901630409,0.00013007229724856675
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,1990,1.7214710024142466,2.22422580979715,1.234825165175694
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,1990,3.958010218299316e-05,4.923360724864153e-05,2.998598706515702e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,1990,0.44090225187640747,0.6465352255594605,0.27569651508904747
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,1990,0.00012139584553554041,0.00013291547298605798,0.00011055010276732311
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,1990,1.3478148066818425,1.764657362587644,0.9841881111863491
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,1990,0.0002596700389038658,0.0002863497982659808,0.00023504482820404222
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,1990,2.881616328204003,3.7437566073271475,2.1157874569219346
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,1990,0.0001127307223271789,0.00014751786374495225,9.043044374839868e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,1990,1.2494033592520222,1.7080613421338189,0.8718824290256412
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,1990,8.406035917120006e-05,9.457707567286472e-05,7.403549910821718e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,1990,0.9351368176786846,1.26001877486987,0.6467055629779296
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,1990,0.0005937229759976775,0.0007036809170147699,0.00047982741529341755
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1990,6.560338800456046,8.281559616067149,4.756307455888463
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,1990,0.0013559373405809439,0.0015519948677874503,0.0011753915111130148
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,1990,15.062443660316877,20.279251262154787,10.633898589800072
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,1990,0.0002695375528118161,0.00031336633923742237,0.00023597740076968462
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,1990,2.990818033613634,3.9822519140213246,2.127962456116595
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,1990,0.00019723849203350172,0.00021782572576649822,0.000177461114383351
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,1990,2.190715301132292,2.8675739376085,1.5783481807975956
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,1990,0.0008069102615152644,0.0009355228544579769,0.0006233534050390413
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,1990,8.94234499556654,11.650251053209661,6.165383149396891
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,1990,0.0009221563720611373,0.0010085703812905153,0.0008349624184931072
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,1990,10.224387893571794,13.17048077907599,7.624895929246536
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,1990,0.00014641845636850355,0.00016356401445094044,0.00013011504313293224
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,1990,1.6237314780272822,2.1013150815954473,1.1758790727037929
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,1990,6.041208208578827e-05,6.902872044065141e-05,5.223935772275227e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,1990,0.6702371119382395,0.8868336843802767,0.48263929100009395
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,1990,3.79047323713779e-05,4.5354436100895243e-05,3.020398227417843e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,1990,0.4195756394041069,0.5426631873212598,0.29440616312047635
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,1990,6.208782777146389e-05,7.38746936968433e-05,4.9139805753548306e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1990,0.6876184341876503,0.9004540978508354,0.491289289332075
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,1990,9.522948292626487e-05,0.00011248710547860748,7.545379118813669e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,1990,1.054106362517517,1.3794880999861119,0.7318908459204782
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,1990,0.00019135213642279094,0.00022902015357843943,0.0001473943452850562
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,1990,2.118316747317212,2.7839673641195106,1.4587370768119006
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,1990,0.0004991122907414694,0.000578837270283223,0.00041452021763014116
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,1990,5.522705713566331,7.042696893645484,4.018362740703805
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,1990,0.0001807552573726982,0.00021874013019496433,0.00014453919678936394
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,1990,2.0026342412973532,2.6599473225114023,1.4207418355824835
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,1990,0.00014499878204079862,0.00015968810423015967,0.00013256521029882923
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,1990,1.6096333738525002,2.102470374992814,1.1737512239357162
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,1991,0.00010084989862509047,0.00012667942732774766,7.776170195641897e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,1991,1.1181033476068205,1.5825917032287333,0.7480956634606677
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,1991,0.0001315549943930126,0.00018879734228123432,9.038635023042447e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,1991,1.4510983947051233,2.1516347586858244,0.929193333487288
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,1991,0.0001564049454523504,0.00018212086896299796,0.00013135389440137397
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,1991,1.7276289229108206,2.2216547072656443,1.2390356943345329
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,1991,4.021760747509943e-05,5.06136973453515e-05,3.0782396788875246e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,1991,0.4470514069677989,0.6537957812049087,0.28128735105057817
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,1991,0.00012422070772183974,0.00013586027263249632,0.00011360329840163842
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,1991,1.3762157190462525,1.8031212771913943,1.0060884614505659
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,1991,0.00026367594442565476,0.0002907049189277417,0.00023886772289112524
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,1991,2.919746851785273,3.794056973304091,2.1388936106588825
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,1991,0.0001139652052209201,0.00014579764401455463,9.196543384176468e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,1991,1.260451646438067,1.7011398101879123,0.8733331545533156
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,1991,8.569083188341903e-05,9.600010461490376e-05,7.513207421789165e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,1991,0.9512347517659413,1.2888365241034954,0.6654892986803311
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,1991,1.6061763470116172e-05,1.933891706321656e-05,1.2606956987001694e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,1991,0.1775650088502155,0.23453032677924904,0.12556725273516214
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,1991,5.124688552962961e-05,5.815427906608547e-05,4.1164115382270755e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,1991,0.5678578175096007,0.7631975480347957,0.3946532987539855
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,1991,0.0002184846952394424,0.0002557071921808932,0.00017885608388854617
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1991,2.413927886747859,3.1567881822837642,1.728095841757374
